"","05J_C10_A10","05J_C10_A11","05J_C10_A2","05J_C10_A4","05J_C10_A5","05J_C10_A6","05J_C10_A7","05J_C10_A9","05J_C10_B1","05J_C10_B10","05J_C10_B11","05J_C10_B2","05J_C10_B3","05J_C10_B4","05J_C10_B5","05J_C10_B6","05J_C10_B9","05J_C10_C1","05J_C10_C11","05J_C10_C2","05J_C10_C8","05J_C10_D1","05J_C10_D11","05J_C10_D2","05J_C10_D3","05J_C10_D7","05J_C10_D8","07J_SVEC_A1","07J_SVEC_A10","07J_SVEC_A2","07J_SVEC_A3","07J_SVEC_A4","07J_SVEC_A7","07J_SVEC_A9","07J_SVEC_B1","07J_SVEC_B10","07J_SVEC_B11","07J_SVEC_B2","07J_SVEC_B3","07J_SVEC_B4","07J_SVEC_B5","07J_SVEC_B6","07J_SVEC_B7","07J_SVEC_B9","07J_SVEC_C10","07J_SVEC_C11","07J_SVEC_C3","07J_SVEC_C4","07J_SVEC_C5","07J_SVEC_C6","07J_SVEC_C8","07J_SVEC_C9","07J_SVEC_D2","07J_SVEC_D3","07J_SVEC_D6","07J_SVEC_D8"
"Sec31a",18.9827650049721,19.5994878947751,19.6904799271198,19.1062229454439,19.758549827722,20.1350435371468,19.5180712986317,19.5242714769661,19.3370947099908,19.2764305467913,20.2181797997765,19.6460598885376,19.7592629460923,18.8845662710781,19.6966631618029,19.9420204073285,19.5765359238375,19.2274277395412,19.7252547462765,19.4438426666809,19.6515387617875,20.0357647178473,19.4165141929723,19.2701860745262,19.2969607879519,19.4172844481574,19.6241181668564,16.5072536656732,17.8001131380098,17.9847699958828,18.1962401412432,17.9926092310299,17.8092653674587,15.8927729602976,17.6565269644416,18.388353536077,17.9410691034448,17.8203085237176,18.2445302862766,18.0788827605211,17.9883095846292,17.9725749389967,17.6845603754564,17.9136458071279,18.2178292579442,18.4134510455058,17.7760339493456,18.5031011478806,17.8804766262626,18.2316801424707,16.0726470622719,17.5459019922482,17.6929295007327,18.1280232408732,17.7148529369664,18.4683324716655
"Sec61a1",19.4145595793284,20.2156978508144,19.1553413063128,19.4412720326212,19.7297703942869,19.6363323541419,19.9626635673275,19.8857149434229,20.2169273028934,19.4878146604536,19.809843683416,19.6145041118347,20.1703081425675,20.1965447515755,19.636419813153,20.5221842188558,19.7110761128211,19.6505739504502,19.5649292446003,19.5963741645144,19.8307409925175,20.0388435689548,19.226308196555,19.5269992502587,19.8960315893726,19.8059536018994,20.0692213496862,17.4741084455017,16.9476032544055,16.9483424828224,17.6078164559643,17.7134117021377,16.7618651720828,15.5652123089208,18.4478995549823,18.2562054902772,18.1918115472233,17.4969290400553,17.5489879450755,17.3690903032129,17.8383714299362,17.6055187923864,16.5654935433096,16.25466623528,17.8291023577385,18.0869637278242,17.8387605521029,17.6442681982927,17.6466452353007,17.4268488777559,18.0560114555702,17.7052937601363,17.3995883230354,17.5347819228936,17.5565779745587,17.7068891496363
"Sec61b",17.8559302659957,18.1269623559499,17.8795179279667,17.5367371942497,17.6058164893151,16.1683710402609,18.1427774873172,17.8123696463268,17.8520086237316,17.5285150524434,17.8249837325366,17.5987177521528,18.2743434144305,18.0635618710337,16.8052318245806,18.4390716901913,17.474790777941,17.8620700617861,16.5079422289213,17.9140868584087,17.6403532001434,17.9727747044179,17.7211606837869,17.9316647170366,17.82305468537,17.6692107920474,18.1313516838698,15.5643480295428,15.032088475601,14.4299262205062,15.3604071738183,15.4252868530885,15.3759286537443,15.3018191040684,14.9075723322651,16.320677607739,15.5899833793045,15.6011306203898,16.1294853820979,16.1042521603443,15.9373066350523,16.0338273009298,15.4731688451649,14.6309258691012,16.6085408700165,16.7831866108747,17.0962623330517,15.7463135155779,16.1676606781404,16.3790722791345,15.6912381590582,16.135178637993,16.1198827371251,16.47034463355,15.5254970130637,15.4862617730311
"Sec62",17.5719648775313,18.3984091082175,17.1732079184353,17.9952914257647,17.4949619864838,17.7216053452219,17.6988157905097,18.2140492183914,17.5180987922041,17.695577392847,17.8006320103484,17.5967088139781,17.8165128516615,17.7912767092945,18.1555757610581,17.8197473519401,18.0802066486843,18.5034747955743,18.2126436427888,18.1933127253069,18.2222423945278,17.5893317562931,17.6366299024895,17.6554197962322,17.9381263329271,17.7734557212616,17.7307586667673,15.6042274083371,15.3905955419841,16.3266016525594,14.5477942542182,16.3403689901698,15.5074583744725,13.9792883896791,16.9631705730967,15.4187344661962,14.422320651379,16.1333998185456,16.2669124180752,16.0118659896348,14.4315020161337,16.1217997926536,13.2684871934049,16.2730900376791,15.8742715551789,16.3302805321573,17.2440739802252,16.1817821365084,16.5390787339988,15.4125509180869,14.1474824141998,16.8375356732498,16.8494826563178,16.3542618729289,16.0432417808218,16.0610843300503
"Septin11",19.54003595428,19.8446714524686,19.9630909382486,20.3268482806984,20.2994011589576,20.0474730445228,20.1938125384459,20.3457138579525,20.1979274355653,19.829464836991,20.7440901142111,20.3211209673574,19.9329831007381,19.3258583591409,20.2111119283215,19.8090978475607,20.4949001578675,19.6495714211144,20.4054192328267,20.4440961303107,20.5229959984427,20.0985423484569,20.6557466261898,19.8851779557818,20.5378396801795,20.6009726303747,20.5237355746393,19.8955700942217,18.8795373933843,18.0998117678047,18.0600078079209,18.1641072638159,18.1375113633895,18.4092318282137,18.12747608887,17.8839284763385,18.5326513578977,17.8077010881605,17.5843585745332,17.6406568209134,18.4936679858683,18.7558439819897,18.5457439863654,17.7075107140889,18.5572613683406,18.4204391286865,18.4089477010135,18.5547678185144,18.1632594260208,17.9715052402176,18.6150204138281,18.2569085551387,18.4011423196705,18.3147348902451,17.8319830015165,18.2575343992578
"Septin2",20.6807504006412,20.436249484156,20.6238548881109,20.0086130387329,20.5909916117802,20.6667555967896,20.3820351955875,20.4635564047322,20.3637907932696,20.627813829952,21.1345846700743,20.6280440877865,20.5179514557348,20.7679222351998,19.7828254593232,20.9733233765767,20.6521713690811,19.1169332022777,20.5539889338637,19.4698707512028,20.8137666394354,20.6635609618434,20.0851227698902,20.9018688702993,20.5056730618456,20.9012838250008,20.808559673922,17.1805236433292,16.5371579777667,16.7894134126405,19.1449820376144,16.9569369716955,16.5821739826387,16.151998375644,17.3964248097815,17.4337830120222,16.646141496591,19.2180358714134,16.9689507146023,17.4550686802291,17.7327833206104,18.2557931062242,17.4507488387726,19.4064620324732,17.7075438478952,17.6950152171679,18.8521948655678,17.8755978109279,17.1089650335917,17.4207085297886,17.5071582850035,18.665728339484,16.7553598689771,16.7605757175286,16.6650432907258,16.8196287564099
"Septin7",20.297969394744,20.6921477579131,20.4674994957064,20.5376147710571,20.3730793652488,20.6528895314392,20.4066004298403,20.6288969332821,20.3172958788268,20.5229461753735,20.728904565772,20.4787990247601,20.5299979437013,20.6488112378517,20.7017915848387,20.6859244944387,20.7849064769573,20.041340779314,20.7383854327925,20.3545192190041,20.7077337842141,20.4475244092908,20.7204127700369,20.6224139863577,20.5498304420481,20.4672479283796,20.4916921264774,18.8563200466259,18.6333951347661,18.6887141702273,18.5953660388366,18.7084855377214,18.1217141232205,17.464524737926,18.555348951769,18.7632539008878,16.7057420827667,18.7954336310022,19.0826095932138,18.8726718429158,18.7783016303293,19.0503551383402,18.8187082521011,19.2634462058936,18.1481624322359,18.4730880901543,18.9051388086057,18.7357538619045,18.5363351245199,19.1200064125066,19.0103537455619,18.5997200424328,18.6393220244239,18.6101337295182,18.5558775171556,18.7074755161969
"Septin8",17.6727771716946,15.4025552557537,17.2815486313438,17.5533368822861,15.4179004021875,17.2469621796748,16.3832634123041,17.9836745951126,15.129962293074,17.296062219426,17.6150626843989,17.7886857690633,18.1728765300706,18.392920953054,17.2864733063828,18.4893423786314,16.3261881934497,17.885023667219,16.196704635215,17.4525864923398,16.9226417923826,17.7962345721283,17.4594602437794,15.0739533898459,15.8242106677723,14.9856556696223,17.5043786437633,15.6539844688303,16.5139710831222,15.6425577637289,15.3953098447099,15.3008619301688,15.6159847471511,15.8053875513934,16.1028452241951,16.1627950743425,15.467948493925,16.1286710000402,15.5709751740616,16.1445110218093,15.5309200990961,15.5404058972541,15.8283848677187,15.2865287906782,15.7998122935618,15.5963511659482,15.7327498664656,14.8615493293141,15.5073832640795,16.2517658599715,15.7028938647416,15.9943646050047,16.1661584099797,16.0802666603264,15.730517838886,16.0620985512629
"Septin9",19.5696972402866,19.6988404900825,19.2450420121509,19.4073219965386,19.9836495261784,19.243766514749,19.2772162349685,19.5136333169822,19.2368436847919,19.377146522296,19.6354992338709,19.8978105645703,19.5249744022983,19.431149429447,19.431026073996,20.0813435604106,19.2276665982336,18.8628734902846,19.5017330525953,19.1211210916131,19.6940946332529,20.0022097332623,20.0465273691451,19.8530404745818,19.0685404640243,19.2079694065947,19.3263604269497,17.7808917243342,18.3905487724681,18.1482560830776,17.8163614749175,18.7031679252072,18.3357953788929,16.6431646751667,18.2818361415495,17.9878343292231,16.1599241637215,18.2301504953932,18.1903275770112,18.8427526590114,18.1038147841707,18.4084137529259,17.0505029737974,18.7381571509747,17.4745442476973,17.9599236398996,18.2586979684852,18.5689482760151,18.4098030599418,18.375522603964,17.5812055796424,17.9393875640322,17.8950958384693,18.3507944827732,17.4811701307537,17.5377471516907
"Serbp1",21.0748451508525,20.678685936273,21.1903794298701,21.0436958125421,21.5189721926392,21.5764088646551,21.0739992951935,21.4118188934635,21.4492025053149,21.0029968002,20.5392140114982,21.0600388634923,20.636873388327,21.0643638518151,21.4651462929073,20.6521034631169,20.8798432325633,21.4973449117851,21.1653635849097,21.8725283516192,21.3138673265619,20.932472429329,21.2115862579804,21.3509580475293,21.6309946938144,21.2562105848308,21.1585051051592,19.0167368890499,18.2219066181617,19.1523789772024,19.3209766873895,19.4504846833771,19.275349807455,18.4930000592669,19.086475849103,19.6294452080134,16.6960747492922,19.5227348106992,19.0522869116146,19.2908239142098,19.6346257046433,19.2523451308727,19.1273727214997,19.7597416080406,19.4809364781891,19.5243350817856,19.2886420019843,19.2882747680021,18.8802876589214,19.3943230241355,18.4299750173234,19.6302840946454,19.4943486665889,19.3164331482401,19.4313772524803,19.2987033319869
"Serf2",18.3421090850072,18.1838904321086,18.3782295695926,18.373732990165,18.8486898200859,18.6808520425566,17.364600762613,18.0326410359584,18.2452467591914,18.2664932053802,17.8359698453069,18.0476849826086,17.9576453043134,17.9811859749009,18.3238286193364,18.1806521138056,17.925974373101,18.888930504607,18.0443115703518,18.1932628951309,18.0984142831552,17.7141727456661,18.8724030924914,17.700738457641,17.6620382867781,18.0363569090995,18.0687371504555,16.9153941439798,15.2986654057831,15.9508750629678,15.2262115841928,16.2514886366021,16.6177596649125,15.3137838840073,16.2620755633903,16.9476748289518,15.3706898205983,16.1982804007676,17.1348733697402,16.1987107435751,15.7751281270913,15.536819465315,15.9792741216122,17.9365103109017,16.5141963454335,17.5112928934069,16.5937888866958,16.0985228567389,17.0065220360798,16.7872973743333,16.286250009471,16.5347854281439,15.5180125719839,15.8347026220984,15.6327573752054,15.0159702587166
"Serpinb6a",20.8837339853152,21.1033280290086,20.3067795383086,20.5431275780436,20.9853882992105,20.4995257662324,20.8173038629166,21.0838849108335,20.9937790821253,19.2133875259469,21.7453892188164,20.9378633380502,19.6136006258086,21.3302097244208,20.3832009847802,20.9255840312298,20.1670799305631,21.1674194287712,20.8962966896061,20.5960080398388,20.7835132085573,21.2686588393188,20.8714013605159,21.562501153045,20.2359589396685,20.7767447450877,21.7144867795328,17.5220740261382,18.274858325299,18.5343380315647,18.5577701033517,18.1028536680764,18.0667263308496,19.8090341467407,18.1988550513398,18.4259507307369,18.3988835657772,18.4093317397172,18.462893471447,18.334156029385,17.7475057175065,18.0415822646011,18.2663800597032,18.4114022861094,17.9142121159142,17.9353669954008,17.7574495518592,17.8796345230289,17.8642452582656,18.2045029463428,18.4645501454192,17.8349654576674,18.280723308209,18.4882448685068,18.5265160233342,18.6243475951567
"Serpinh1",22.6497966725212,23.5443484929554,23.2003326190258,23.2403518778066,22.6154829065717,23.3264796674732,23.1111570509943,22.5728988513471,22.7144533472559,23.1237285264707,23.225706251267,22.2055038610808,23.0116665991614,22.9269952281426,23.049561820274,23.3244105096838,23.1807482313174,22.7023315104634,22.8892923121375,23.3633274217837,23.0638303883804,23.4860528724921,22.9762415956268,22.4048024653754,23.2793978975916,22.6564549307093,22.9576580136939,20.5981233473154,20.6172891648795,20.3760901814967,21.3230300165816,21.4869793243166,20.7297581695427,19.7205710506479,20.4020506935253,21.9350438543596,20.6811809133147,20.7143349874,21.3178264171473,20.9057061730812,21.0551797217541,21.4658502024571,20.5329674755407,21.6540641628959,20.979706953361,21.5520924780725,21.1316237116089,21.1296822532021,21.608831853574,21.2443949843727,21.0027575534431,20.558151214083,20.6752517945761,21.4118337695987,20.1483227873317,20.1380332524384
"Set",22.9598596022615,22.5457394687089,23.2841273865335,23.0627698699842,21.966301891248,21.8705556526479,22.616408385515,22.0073670360267,22.8882909911753,22.9050365594142,22.5620733728464,23.1738588202535,21.39499389424,21.5760075926245,21.5989784792228,22.1410048337744,22.4727693252371,23.2027914142997,22.1767734781985,21.9216999803161,23.1944614615378,22.0225205371152,22.3973384069856,23.1237936743389,22.4583100200625,21.8591198931085,22.6951625744774,20.8921836014673,21.2609887183918,20.7512963567127,20.5608755491751,20.6770388687056,20.6845325287919,20.0587343844101,20.7716859415583,20.0557828415338,18.7753675433195,20.7785134517087,20.9872599101124,21.2840667711606,20.4786056259267,19.8448727656891,20.4314217391319,19.5110682716901,18.3407960220364,20.3322091283366,20.4952433520477,19.1292766382711,20.3975838369327,20.5092068709283,20.6560314742806,20.5230674075265,20.5909348806341,20.5272796564398,20.8208968236876,18.703335646146
"Sf1",18.8779944981777,18.5041465347421,18.4476678385167,18.9444438824797,18.6161663538009,19.0809232859814,18.9074224961747,18.648310650596,19.0694477735676,18.8001264583467,18.5932977715141,18.8172159057606,18.4984238730174,18.8431563614538,19.0529746673209,18.4537510542614,18.5743242660565,19.0359772131318,19.030250666954,18.9438121743835,18.3806843257531,18.8902706865475,19.112270244397,19.0016605201804,18.6304883812467,18.8857509894914,18.2483042556157,16.3445106432838,16.1321809858023,14.7733555522218,14.7253270386649,16.5119606760052,16.5620623684224,15.6627988247042,16.6473452939587,17.1578092446136,15.5526941174403,15.703884120107,16.488684942853,17.170231660017,16.6320071747636,16.2562965421832,16.6975782298823,16.9215466180826,16.6727440875561,16.4936195267392,17.2987785334393,16.0748571125395,16.6870814676996,16.6358122121731,16.1351200942067,15.7932326564979,16.3350373035324,15.2989170372149,16.037770222208,15.9767713207279
"Sf3a1",19.2786812840163,18.8991250176497,19.2258814335232,19.2734900830824,19.0940300104963,19.3676130869104,19.3166635674491,18.7042888347913,19.121324676487,18.8155641180448,18.0653852649107,19.0987638692164,19.0711879425057,19.3053820391761,19.3374735836736,18.9260266371148,19.0831439080696,19.2788764332282,19.0441771345027,19.0843117967645,18.8180409562186,18.5544248938511,19.1789143692955,19.2127069147992,19.0401874831403,19.1998068909933,19.1228422454568,15.6399623877535,16.5727308636212,16.3291612402659,16.4228609018166,16.8034369392581,15.8584630304774,15.7180134387287,17.6163847163615,16.8528019708762,15.7639479492323,17.1170828560611,16.4527713176691,16.9754103215217,16.7533085662228,16.3138763775008,16.2361768696209,15.5990918501469,16.5530241338902,16.9798573739941,16.6846590276872,15.3221174667002,16.8285597594297,16.9295748982377,15.7772234700641,17.0226227863411,16.7129893332086,16.6099163373323,16.2957113427684,15.2658538512591
"Sf3a3",17.99067829988,17.679393576453,17.7596061105373,17.7846271468072,17.9774459679094,17.8131747052461,17.7361301306541,17.9785705892941,17.5832971964369,17.8851533295288,17.9685731053247,18.2268897294394,17.7033135625523,18.3257989925167,17.9336963472636,17.861872073269,17.7107027100994,17.7102564853459,17.6380229152191,17.6782137120245,17.8109064405872,17.3991277740293,18.4186655615579,17.7080245570039,17.8276733882978,17.7703575521154,18.2652049655692,16.323968272606,16.3110440830774,15.7165452580495,15.0647966743349,15.7061082573119,16.2221593819126,15.5313022499989,16.3287364356378,15.9768895000871,15.5186695600297,16.0712544290463,15.8842269610568,16.0357979688746,16.2285109340647,15.77972797755,15.555740634508,15.9703923694402,15.8437969497755,15.4817627966265,16.0982131670416,16.0284970555313,16.2736079878585,15.6432597639053,15.8994890234534,15.9380076379443,16.1983160203142,15.6199650173178,15.6192819990903,15.1793138200638
"Sf3b1",19.0738965439836,18.6005033227746,18.4631648873765,18.4851017803993,18.6319337434274,18.7765246376943,18.4421503080286,18.4203098210866,18.586365404114,18.5443697382224,18.636279277438,18.4305447885182,18.4415570827721,18.8278235974446,18.5907566501277,18.3051407202797,18.5759653719624,18.2314986916526,18.7196804307743,18.8355626001439,18.6153582059529,18.088732184829,18.9214747094257,18.2383977504804,18.2874887632873,18.5517906761327,18.7889478658559,16.2926932906165,14.7504662519151,14.6426607033542,15.5531128684045,15.3713241276293,15.7374433063049,13.8722081668543,16.1508661886758,15.7577304044156,14.722031497309,16.3261338033186,15.62827415663,15.2394792237723,15.2949513523625,15.3982598997512,15.3325484525718,15.7757663043965,15.1585508998759,15.7228131940066,16.7801759535124,15.4691587444418,15.6250642610934,15.2823626454733,15.4307742999558,16.0223682657194,15.9822740359855,15.9725825074305,14.5133088502495,14.6957875385625
"Sf3b3",19.6498739770749,19.3297798696523,19.4514713106978,19.4989347139686,19.649861341794,20.0326525030632,19.6331930843414,19.378936858369,19.527189663116,19.3596978481714,19.3719814173978,19.3645997839732,19.1672790459676,19.7330260741499,19.9477664103124,19.3666523356524,19.3611752603251,19.5700929777851,19.5589033500947,19.689768188398,19.6859802410738,19.2382494172571,18.9203789297623,19.674209679089,19.6458518036064,19.5006977597003,19.3443529184451,18.1105206308233,18.192095003428,18.24496482392,18.0262098641892,18.4991825698879,18.5519162297699,16.757185696178,18.5409563507344,17.4176443842927,16.416218923561,18.3520496006747,18.3156545469437,18.483848622813,18.2363950545016,18.216417566116,17.6743026241115,18.5802181124468,18.5643637515634,18.3952136754229,18.6104638755287,17.4166706287301,18.2999655499644,18.23059709251,18.6911229043471,18.1880431739899,18.2848183771324,18.2317700649182,17.587067919807,17.6189597494687
